ISTAT,Provincia,Comune,CC,Titolare,Indirizzo,Settore_merc_non_alim,Sup_alimentari,Sup_non_alimentari,Sup_Totale,Anno
16222,BG,Urgnano,NO,CENTRO COMMERCIALE RAMONDA SPA,"VIA PROVINCIALE, 1263",A,0.00,1800.00,1800.00,2023
16219,BG,Treviglio,SI,GES.CO SRL,"VIA MONTEGRAPPA, 31",,2991.00,4575.00,7566.00,2005
16219,BG,Treviglio,SI,GES.CO SRL,"VIA MONTEGRAPPA, 31",,2991.00,4575.00,7566.00,2006
16219,BG,Treviglio,SI,LOMBARDINI REZZATO SRL,"VIA MONTEGRAPPA, 31",,2991.00,4575.00,7566.00,2007
16219,BG,Treviglio,SI,LOMBARDINI REZZATO SRL,"VIA MONTEGRAPPA, 31",,2991.00,4590.00,7581.00,2008
16219,BG,Treviglio,SI,LOMBARDINI REZZATO SRL,"VIA MONTEGRAPPA, 31",,2991.00,4590.00,7581.00,2009
16219,BG,Treviglio,SI,LOMBARDINI REZZATO SRL,"VIA MONTEGRAPPA, 31",,2991.00,4590.00,7581.00,2010
16219,BG,Treviglio,SI,LOMBARDINI REZZATO SRL,"VIA MONTEGRAPPA, 31",,2991.00,4590.00,7581.00,2011
16219,BG,Treviglio,SI,LOMBARDINI REZZATO SRL,"VIA MONTEGRAPPA, 31",,2991.00,4590.00,7581.00,2012
16219,BG,Treviglio,SI,LOMBARDINI REZZATO SRL,"VIA MONTEGRAPPA, 31",,2991.00,4590.00,7581.00,2013
16219,BG,Treviglio,SI,SOCRATE RETAIL S.R.L.,"VIA MONTEGRAPPA, 31",,2991.00,4590.00,7581.00,2014
16219,BG,Treviglio,SI,SOCRATE RETAIL S.R.L.,"VIA MONTEGRAPPA, 31",,2991.00,4590.00,7581.00,2015
16219,BG,Treviglio,SI,SOCRATE RETAIL S.R.L.,"VIA MONTEGRAPPA, 31",,2991.00,4590.00,7581.00,2016
16219,BG,Treviglio,SI,SOCRATE RETAIL S.R.L.,"VIA MONTEGRAPPA, 31",,2991.00,4575.00,7566.00,2017
16219,BG,Treviglio,SI,SOCRATE RETAIL S.R.L.,"VIA MONTEGRAPPA, 31",,2991.00,4575.00,7566.00,2018
16219,BG,Treviglio,SI,SOCRATE RETAIL S.R.L.,"VIA MONTEGRAPPA, 31",,2991.00,4575.00,7566.00,2019
16219,BG,Treviglio,SI,SOCRATE RETAIL S.R.L,"VIA MONTEGRAPPA, 31",,2991.00,4575.00,7566.00,2020
16219,BG,Treviglio,SI,SOCRATE RETAIL S.R.L,"VIA MONTEGRAPPA, 31",,2991.00,4575.00,7566.00,2021
16219,BG,Treviglio,SI,SOCRATE RETAIL S.R.L,"VIA MONTEGRAPPA, 31",,2991.00,4575.00,7566.00,2022
16219,BG,Treviglio,SI,SOCRATE RETAIL S.R.L,"VIA MONTEGRAPPA, 31",,2991.00,4575.00,7566.00,2023
16207,BG,Stezzano,NO,GINEPRO SPA,"VIA GUZZANICA,60",C,0.00,4000.00,4000.00,2005
16207,BG,Stezzano,NO,SEMERARO CASA & FAMIGLIA SPA,"VIA BOITO, 2",C,0.00,8937.00,8937.00,2005
16207,BG,Stezzano,NO,SRE PROPERTIES SPA,"VIA GUZZANICA, 62",,3100.00,900.00,4000.00,2005
16207,BG,Stezzano,NO,SRE SHOPPING SPA,"VIA GUZZANICA, 60",C,0.00,13090.00,13090.00,2005
16207,BG,Stezzano,NO,SEMERARO CASA & FAMIGLIA SPA,"VIA BOITO, 2",C,0.00,8937.00,8937.00,2006
16207,BG,Stezzano,SI,S.R.E. SHOPPING,"VIA GUZZANICA, 60-62",,3100.00,17990.00,21090.00,2006
16207,BG,Stezzano,NO,SEMERARO CASA & FAMIGLIA SPA,"VIA BOITO, 4",C,0.00,8937.00,8937.00,2007
16207,BG,Stezzano,SI,S.R.E. SHOPPING,"VIA GUZZANICA, 60-62",,3100.00,17990.00,21090.00,2007
16207,BG,Stezzano,NO,SEMERARO CASA & FAMIGLIA SPA,"VIA BOITO, 4",C,0.00,8937.00,8937.00,2008
16207,BG,Stezzano,SI,S.R.E. PROPERTIES,"VIA GUZZANICA, 60-62",,3100.00,17990.00,21090.00,2008
16207,BG,Stezzano,NO,SEMERARO CASA & FAMIGLIA SPA,"VIA BOITO, 4",C,0.00,8937.00,8937.00,2009
16207,BG,Stezzano,SI,ALTACERRO S.R.L.,"VIA GUZZANICA, 60-62",,3100.00,17990.00,21090.00,2009
16207,BG,Stezzano,NO,SEMERARO CASA & FAMIGLIA SPA,"VIA BOITO, 4",C,0.00,8937.00,8937.00,2010
16207,BG,Stezzano,SI,ALTACERRO S.R.L.,"VIA GUZZANICA, 62,64",,3100.00,17990.00,21090.00,2010
16207,BG,Stezzano,NO,SEMERARO CASA & FAMIGLIA SPA,"VIA BOITO, 4",C,0.00,8937.00,8937.00,2011
16207,BG,Stezzano,SI,ALTACERRO S.R.L.,"VIA GUZZANICA, 62,64",,3100.00,17990.00,21090.00,2011
16207,BG,Stezzano,NO,SEMERARO CASA & FAMIGLIA SPA,"VIA BOITO, 4",C,0.00,8937.00,8937.00,2012
16207,BG,Stezzano,SI,ALTACERRO S.R.L.,"VIA GUZZANICA, 62,64",,3058.00,18028.00,21086.00,2012
16207,BG,Stezzano,NO,SEMERARO CASA & FAMIGLIA SPA,"VIA BOITO, 4",C,0.00,8937.00,8937.00,2013
16207,BG,Stezzano,SI,ALTACERRO S.R.L.,"VIA GUZZANICA, 62,64",,3058.00,18028.00,21086.00,2013
16207,BG,Stezzano,NO,SEMERARO CASA & FAMIGLIA SPA,"VIA BOITO, 4",C,0.00,8937.00,8937.00,2014
16207,BG,Stezzano,SI,ALTACERRO S.R.L.,"VIA GUZZANICA, 62,64",,3058.00,18028.00,21086.00,2014
16207,BG,Stezzano,SI,ALTACERRO S.R.L.,"VIA GUZZANICA, 62,64",,3060.00,18030.00,21090.00,2015
16207,BG,Stezzano,NO,S NEGOZI S.R.L.,"VIA BOITO, 4",C,0.00,8937.00,8937.00,2015
16207,BG,Stezzano,SI,ALTACERRO S.R.L.,"VIA GUZZANICA, 62,64",,3060.00,18030.00,21090.00,2016
16207,BG,Stezzano,NO,S NEGOZI S.R.L.,"VIA BOITO, 4",C,0.00,8937.00,8937.00,2016
16207,BG,Stezzano,SI,ALTACERRO S.R.L.,"VIA GUZZANICA, 62,64",,3060.00,18030.00,21090.00,2017
16207,BG,Stezzano,NO,S NEGOZI S.R.L.,"VIA BOITO, 4",C,0.00,8937.00,8937.00,2017
16207,BG,Stezzano,SI,ALTACERRO S.R.L.,"VIA GUZZANICA, 62,64",,3060.00,18030.00,21090.00,2018
16207,BG,Stezzano,NO,S NEGOZI S.R.L.,"VIA BOITO, 4",C,0.00,8937.00,8937.00,2018
16207,BG,Stezzano,NO,S NEGOZI S.R.L.,"VIA BOITO, 4",C,0.00,8937.00,8937.00,2019
16207,BG,Stezzano,SI,ALTACERRO S.R.L.,"VIA GUZZANICA, 62,64",,3060.00,20730.00,23790.00,2019
16207,BG,Stezzano,SI,ALTACERRO S.R.L.,"VIA GUZZANICA, 62,64",,3060.00,20730.00,23790.00,2020
16207,BG,Stezzano,NO,S NEGOZI S.R.L.,"VIA BOITO, 4",C,0.00,8937.00,8937.00,2020
16207,BG,Stezzano,NO,S NEGOZI S.R.L.,"VIA BOITO, 4",C,0.00,8937.00,8937.00,2021
16207,BG,Stezzano,SI,ALTACERRO S.R.L.,"VIA GUZZANICA, 62,64",,3060.00,20730.00,23790.00,2021
16207,BG,Stezzano,NO,S NEGOZI S.R.L.,"VIA BOITO, 4",C,0.00,8937.00,8937.00,2022
16207,BG,Stezzano,SI,CERRO S.R.L.,"VIA GUZZANICA, 62,64",,3060.00,20730.00,23790.00,2022
16207,BG,Stezzano,NO,S NEGOZI S.R.L.,"VIA BOITO, 4",C,0.00,8937.00,8937.00,2023
16207,BG,Stezzano,SI,CERRO S.R.L.,"VIA GUZZANICA, 62,64",,3060.00,20730.00,23790.00,2023
16198,BG,Seriate,NO,CASTORAMA ITALIA SPA,"VIA CASSINONE, SNC",D,0.00,10000.00,10000.00,2005
16198,BG,Seriate,SI,IPER MONTEBELLO SPA,"VIA BRUSAPORTO, 41",,6220.00,11280.00,17500.00,2005
16198,BG,Seriate,NO,CASTORAMA ITALIA SPA,"VIA CASSINONE, SNC",D,0.00,10000.00,10000.00,2006
16198,BG,Seriate,SI,IPER MONTEBELLO SPA,"VIA BRUSAPORTO, 41",,6220.00,11280.00,17500.00,2006
16198,BG,Seriate,NO,CASTORAMA ITALIA SPA,"VIA CASSINONE, SNC",D,0.00,10000.00,10000.00,2007
16198,BG,Seriate,SI,IPER MONTEBELLO SPA,"VIA BRUSAPORTO, 41",,6510.00,10962.00,17472.00,2007
16198,BG,Seriate,NO,CASTORAMA ITALIA SPA,"VIA CASSINONE, SNC",D,0.00,10000.00,10000.00,2008
16198,BG,Seriate,SI,IPER MONTEBELLO SPA,"VIA BRUSAPORTO, 41",,6520.00,11702.00,18222.00,2008
16198,BG,Seriate,NO,LEROY MERLIN ITALIA SRL,"VIA CASSINONE, SNC",D,0.00,10000.00,10000.00,2009
16198,BG,Seriate,SI,IPER MONTEBELLO SPA,"VIA BRUSAPORTO, 41",,6520.00,11702.00,18222.00,2009
16198,BG,Seriate,NO,LEROY MERLIN ITALIA SRL,"VIA CASSINONE, SNC",D,0.00,10000.00,10000.00,2010
16198,BG,Seriate,SI,IPER MONTEBELLO SPA,"VIA BRUSAPORTO, 41",,6520.00,11702.00,18222.00,2010
16198,BG,Seriate,NO,LEROY MERLIN ITALIA SRL,"VIA CASSINONE, SNC",D,0.00,10000.00,10000.00,2011
16198,BG,Seriate,SI,IPER MONTEBELLO SPA,"VIA BRUSAPORTO, 41",,6520.00,11702.00,18222.00,2011
16198,BG,Seriate,NO,LEROY MERLIN ITALIA SRL,"VIA CASSINONE, SNC",D,0.00,10000.00,10000.00,2012
16198,BG,Seriate,SI,IPER MONTEBELLO SPA,"VIA BRUSAPORTO, 41",,6520.00,11702.00,18222.00,2012
16198,BG,Seriate,NO,LEROY MERLIN ITALIA SRL,"VIA CASSINONE, SNC",D,0.00,10000.00,10000.00,2013
16198,BG,Seriate,SI,IPER MONTEBELLO SPA,"VIA BRUSAPORTO, 41",,6520.00,11702.00,18222.00,2013
16198,BG,Seriate,NO,LEROY MERLIN ITALIA SRL,"VIA CASSINONE, SNC",D,0.00,10000.00,10000.00,2014
16198,BG,Seriate,SI,IPER MONTEBELLO SPA,"VIA BRUSAPORTO, 41",,6520.00,11702.00,18222.00,2014
16198,BG,Seriate,SI,IPER MONTEBELLO SPA,"VIA BRUSAPORTO, 41",,6520.00,11702.00,18222.00,2015
16198,BG,Seriate,NO,LEROY MERLIN ITALIA SRL,"VIA CASSINONE, SNC",D,0.00,10000.00,10000.00,2015
16198,BG,Seriate,SI,IPER MONTEBELLO SPA,"VIA BRUSAPORTO, 41",,6520.00,11702.00,18222.00,2016
16198,BG,Seriate,NO,LEROY MERLIN ITALIA SRL,"VIA CASSINONE, SNC",D,0.00,10000.00,10000.00,2016
16198,BG,Seriate,SI,IPER MONTEBELLO SPA,"VIA BRUSAPORTO, 41",,6520.00,11702.00,18222.00,2017
16198,BG,Seriate,NO,LEROY MERLIN ITALIA SRL,"VIA CASSINONE, SNC",D,0.00,10000.00,10000.00,2017
16198,BG,Seriate,SI,IPER MONTEBELLO SPA,"VIA BRUSAPORTO, 41",,6520.00,11702.00,18222.00,2018
16198,BG,Seriate,NO,LEROY MERLIN ITALIA SRL,"VIA CASSINONE, SNC",D,0.00,10000.00,10000.00,2018
16198,BG,Seriate,SI,IPER MONTEBELLO SPA,"VIA BRUSAPORTO, 41",,6520.00,11702.00,18222.00,2019
16198,BG,Seriate,NO,LEROY MERLIN ITALIA SRL,"VIA CASSINONE, SNC",D,0.00,10000.00,10000.00,2019
16198,BG,Seriate,SI,IPER MONTEBELLO SPA,"VIA BRUSAPORTO, 41",,6520.00,11702.00,18222.00,2020
16198,BG,Seriate,NO,LEROY MERLIN ITALIA SRL,"VIA CASSINONE, SNC",D,0.00,10000.00,10000.00,2020
16198,BG,Seriate,SI,IPER MONTEBELLO SPA,"VIA BRUSAPORTO, 41",,6520.00,11702.00,18222.00,2021
16198,BG,Seriate,NO,LEROY MERLIN ITALIA SRL,"VIA CASSINONE, SNC",D,0.00,10000.00,10000.00,2021
16198,BG,Seriate,SI,IPER MONTEBELLO SPA,"VIA BRUSAPORTO, 41",,6520.00,11702.00,18222.00,2022
16198,BG,Seriate,NO,LEROY MERLIN ITALIA SRL,"VIA CASSINONE, SNC",D,0.00,10000.00,10000.00,2022
16198,BG,Seriate,SI,IPER MONTEBELLO SPA,"VIA BRUSAPORTO, 41",,6520.00,11702.00,18222.00,2023
16198,BG,Seriate,NO,LEROY MERLIN ITALIA SRL,"VIA CASSINONE, SNC",D,0.00,10000.00,10000.00,2023
16193,BG,Sarnico,NO,FOODMARK SPA,"V. PREDORE, 27",,1000.00,670.00,1670.00,2005
16193,BG,Sarnico,NO,FOODMARK SPA,"V. PREDORE, 27",,1000.00,670.00,1670.00,2006
16193,BG,Sarnico,NO,FOODMARK SPA,"V. PREDORE, 27",,1000.00,670.00,1670.00,2007
16193,BG,Sarnico,NO,FOODMARK SPA,"V. PREDORE, 27",,1000.00,670.00,1670.00,2008
16193,BG,Sarnico,NO,ITALFRUTTA S.P.A.,"V. PREDORE, 27",,1000.00,670.00,1670.00,2009
16193,BG,Sarnico,NO,ITALFRUTTA S.P.A.,"V. PREDORE, 27",,1000.00,670.00,1670.00,2010
16193,BG,Sarnico,NO,ITALFRUTTA S.P.A.,"V. PREDORE, 27",,1000.00,670.00,1670.00,2011
16193,BG,Sarnico,NO,ITALFRUTTA S.P.A.,"V. PREDORE, 27",,1000.00,670.00,1670.00,2012
16193,BG,Sarnico,NO,ITALMARK  S.P.A.,"V. PREDORE, 27",,1000.00,670.00,1670.00,2013
16193,BG,Sarnico,NO,ITALMARK  S.P.A.,"V. PREDORE, 27",,1000.00,670.00,1670.00,2014
16193,BG,Sarnico,NO,ITALMARK  S.P.A.,"V. PREDORE, 27",,1000.00,670.00,1670.00,2015
16193,BG,Sarnico,NO,ITALMARK  S.P.A.,"V. PREDORE, 27",,1000.00,670.00,1670.00,2016
16193,BG,Sarnico,NO,ITALMARK  S.P.A.,"V. PREDORE, 27",,1000.00,670.00,1670.00,2017
16193,BG,Sarnico,NO,ITALMARK  S.P.A.,"V. PREDORE, 27",,1000.00,670.00,1670.00,2018
16193,BG,Sarnico,NO,ITALMARK  S.P.A.,"V. PREDORE, 27",,1000.00,670.00,1670.00,2019
16193,BG,Sarnico,NO,ITALMARK  S.P.A.,"V. PREDORE, 27",,1000.00,670.00,1670.00,2020
16193,BG,Sarnico,NO,ITALMARK  S.P.A.,"V. PREDORE, 27",,1000.00,670.00,1670.00,2021
16193,BG,Sarnico,NO,ITALMARK  S.R.L.,"VIA PREDORE, 27",,1000.00,670.00,1670.00,2022
16193,BG,Sarnico,NO,ITALMARK  S.R.L.,"VIA PREDORE, 27",,1000.00,670.00,1670.00,2023
16190,BG,San Pellegrino Terme,SI,SVILUPPO SAN PELLEGRINO SRL,VIA F.LLI CALVI,,2500.00,4530.00,7030.00,2007
16190,BG,San Pellegrino Terme,SI,SVILUPPO SAN PELLEGRINO SRL,VIA F.LLI CALVI,,2500.00,4530.00,7030.00,2008
16190,BG,San Pellegrino Terme,SI,SVILUPPO SAN PELLEGRINO SRL,VIA F.LLI CALVI,,2500.00,4530.00,7030.00,2009
16190,BG,San Pellegrino Terme,SI,SVILUPPO SAN PELLEGRINO SRL,VIA F.LLI CALVI,,2500.00,4530.00,7030.00,2010
16190,BG,San Pellegrino Terme,SI,SVILUPPO SAN PELLEGRINO SRL,VIA F.LLI CALVI,,2500.00,4530.00,7030.00,2011
16190,BG,San Pellegrino Terme,SI,SVILUPPO SAN PELLEGRINO SRL,VIA F.LLI CALVI,,2500.00,4530.00,7030.00,2012
16190,BG,San Pellegrino Terme,SI,SVILUPPO SAN PELLEGRINO SRL,VIA F.LLI CALVI,,2500.00,4530.00,7030.00,2013
16190,BG,San Pellegrino Terme,SI,SVILUPPO SAN PELLEGRINO SRL,VIA F.LLI CALVI,,2500.00,4530.00,7030.00,2014
16190,BG,San Pellegrino Terme,SI,SVILUPPO SAN PELLEGRINO SRL,VIA F.LLI CALVI,,2500.00,4530.00,7030.00,2015
16190,BG,San Pellegrino Terme,SI,SVILUPPO SAN PELLEGRINO SRL,VIA F.LLI CALVI,,2500.00,4530.00,7030.00,2016
16190,BG,San Pellegrino Terme,SI,SVILUPPO SAN PELLEGRINO SRL,VIA F.LLI CALVI,,2500.00,4530.00,7030.00,2017
16190,BG,San Pellegrino Terme,SI,SVILUPPO SAN PELLEGRINO SRL,VIA F.LLI CALVI,,2500.00,4530.00,7030.00,2018
16190,BG,San Pellegrino Terme,SI,SVILUPPO SAN PELLEGRINO SRL,VIA F.LLI CALVI,,2500.00,4530.00,7030.00,2019
16190,BG,San Pellegrino Terme,SI,SVILUPPO SAN PELLEGRINO SRL,VIA F.LLI CALVI,,2500.00,4530.00,7030.00,2020
16190,BG,San Pellegrino Terme,SI,SVILUPPO SAN PELLEGRINO SRL,VIA F.LLI CALVI,,2500.00,4530.00,7030.00,2021
16190,BG,San Pellegrino Terme,SI,SVILUPPO SAN PELLEGRINO SRL,VIA F.LLI CALVI,,2500.00,4530.00,7030.00,2022
16190,BG,San Pellegrino Terme,SI,SVILUPPO SAN PELLEGRINO SRL,VIA F.LLI CALVI,,2500.00,4530.00,7030.00,2023
16183,BG,Romano di Lombardia,SI,ZERBIMARK SPA,"STRADA STATALE SONCINESE 498, VI 18",,4000.00,10950.00,14950.00,2005
16183,BG,Romano di Lombardia,SI,ZERBIMARK SPA,"STRADA STATALE SONCINESE 498, VI 18",,4000.00,10950.00,14950.00,2006
16183,BG,Romano di Lombardia,SI,ZERBIMARK SPA,"S.S. SONCINESE 498, VI 18",,4000.00,10950.00,14950.00,2007
16183,BG,Romano di Lombardia,SI,ZERBIMARK SPA- SCB 2 SRL,"STRADA STATALE SONCINESE 498, VI 18",,4000.00,10950.00,14950.00,2008
16183,BG,Romano di Lombardia,SI,ZERBIMARK SPA- BENNET SPA,"S. S. SONCINESE 498, VI 18",,4000.00,17950.00,21950.00,2009
16183,BG,Romano di Lombardia,SI,ZERBIMARK SPA- BENNET SPA,"STRADA STATALE SONCINESE 498, VI 18",,4000.00,17950.00,21950.00,2010
16183,BG,Romano di Lombardia,SI,ZERBIMARK SPA- BENNET SPA,"STRADA STATALE SONCINESE 498, VI 18",,4000.00,17950.00,21950.00,2011
16183,BG,Romano di Lombardia,SI,ZERBIMARK SPA- BENNET SPA,"STRADA STATALE SONCINESE 498, VI 18",,4000.00,17950.00,21950.00,2012
16183,BG,Romano di Lombardia,SI,ZERBIMARK SPA- BENNET SPA,"STRADA STATALE SONCINESE 498, VI 18",,4000.00,17950.00,21950.00,2013
16183,BG,Romano di Lombardia,SI,ZERBIMARK SPA- BENNET SPA,"STRADA STATALE SONCINESE 498, VI 18",,4000.00,17950.00,21950.00,2014
16183,BG,Romano di Lombardia,SI,ZERBIMARK SPA- BENNET SPA,"STRADA STATALE SONCINESE 498, VI 18",,4000.00,17950.00,21950.00,2015
16183,BG,Romano di Lombardia,SI,ZERBIMARK SPA- BENNET SPA,"STRADA STATALE SONCINESE 498, VI 18",,4000.00,17950.00,21950.00,2016
16183,BG,Romano di Lombardia,SI,ZERBIMARK SPA- BENNET SPA,"STRADA STATALE SONCINESE 498, VI 18",,4000.00,17950.00,21950.00,2017
16183,BG,Romano di Lombardia,SI,ZERBIMARK SPA- BENNET SPA,"STRADA STATALE SONCINESE 498, VI 18",,4000.00,17950.00,21950.00,2018
16183,BG,Romano di Lombardia,SI,ZERBIMARK SPA- BENNET SPA,"STRADA STATALE SONCINESE 498, VI 18",,4000.00,17950.00,21950.00,2019
16183,BG,Romano di Lombardia,SI,ZERBIMARK SPA- BENNET SPA,"STRADA STATALE SONCINESE 498, VI 18",,4000.00,17950.00,21950.00,2020
16183,BG,Romano di Lombardia,SI,ZERBIMARK SPA- BENNET SPA,"STRADA STATALE SONCINESE 498, VI 18",,4000.00,17950.00,21950.00,2021
16183,BG,Romano di Lombardia,SI,ZERBIMARK SPA- BENNET SPA,"STRADA STATALE SONCINESE 498, VI 18",,4000.00,17950.00,21950.00,2022
16183,BG,Romano di Lombardia,SI,ZERBIMARK SPA- BENNET SPA,"STRADA STATALE SONCINESE 498, VI 18",,4000.00,17950.00,21950.00,2023
16182,BG,Rogno,NO,GIORI SRL,"VIA M. GRAPPA, 1",C,0.00,3665.00,3665.00,2005
16182,BG,Rogno,SI,FAMILY MARKET SRL,"VIA VENETO, 20",,2600.00,3214.00,5814.00,2005
16182,BG,Rogno,NO,GIORI SRL,"VIA M. GRAPPA, 1",C,0.00,3665.00,3665.00,2006
16182,BG,Rogno,SI,FAMILI MARKET SRL,"VIA VENETO, 20",,2600.00,3214.00,5814.00,2006
16182,BG,Rogno,NO,GIORI SRL,"VIA M. GRAPPA, 1",C,0.00,3665.00,3665.00,2007
16182,BG,Rogno,SI,FAMILI MARKET SRL,"VIA VENETO, 20",,2600.00,3214.00,5814.00,2007
16182,BG,Rogno,NO,GIORI SRL,"VIA M. GRAPPA, 1",C,0.00,3665.00,3665.00,2008
16182,BG,Rogno,SI,FAMILI MARKET SRL,"VIA VENETO, 20",,2600.00,3214.00,5814.00,2008
16182,BG,Rogno,NO,GIORI SRL,"VIA M. GRAPPA, 1",C,0.00,3665.00,3665.00,2009
16182,BG,Rogno,SI,FAMILI MARKET SRL,"VIA VENETO, 20",,2600.00,3214.00,5814.00,2009
16182,BG,Rogno,NO,GIORI SRL,"VIA M. GRAPPA, 1",C,0.00,3665.00,3665.00,2010
16182,BG,Rogno,SI,FAMILI MARKET SRL,"VIA VENETO, 20",,2600.00,3214.00,5814.00,2010
16182,BG,Rogno,NO,GIORI SRL,"VIA M. GRAPPA, 1",C,0.00,3665.00,3665.00,2011
16182,BG,Rogno,SI,FAMILI MARKET SRL,"VIA VENETO, 20",,2600.00,3214.00,5814.00,2011
16182,BG,Rogno,NO,ARREDAMENTI SRL,"VIA M. GRAPPA, 1",C,0.00,2596.00,2596.00,2012
16182,BG,Rogno,SI,BRESCIA IPERSTORE SRL,"VIA VENETO, 20",,2600.00,3214.00,5814.00,2012
16182,BG,Rogno,NO,ARREDAMENTI SRL,"VIA M. GRAPPA, 1",C,0.00,2596.00,2596.00,2013
16182,BG,Rogno,SI,LA VALLE CENTRO COMMERCIALE SRL,"VIA VENETO, 20",,1318.00,4496.00,5814.00,2013
16182,BG,Rogno,NO,ARREDAMENTI SRL,"VIA M. GRAPPA, 1",C,0.00,2596.00,2596.00,2014
16182,BG,Rogno,SI,LA VALLE CENTRO COMMERCIALE SRL,"VIA VENETO, 20",,1318.00,4496.00,5814.00,2014
16182,BG,Rogno,SI,LA VALLE CENTRO COMMERCIALE SRL,"VIA VENETO, 20",,1318.00,4496.00,5814.00,2015
16182,BG,Rogno,NO,ARREDAMENTI SRL,"VIA M. GRAPPA, 1",C,0.00,2596.00,2596.00,2015
16182,BG,Rogno,SI,LA VALLE CENTRO COMMERCIALE SRL,"VIA VENETO, 20",,1318.00,4496.00,5814.00,2016
16182,BG,Rogno,NO,ARREDAMENTI SRL,"VIA M. GRAPPA, 1",C,0.00,2596.00,2596.00,2016
16182,BG,Rogno,SI,LA VALLE CENTRO COMMERCIALE SRL,"VIA VENETO, 20",,1318.00,4496.00,5814.00,2017
16182,BG,Rogno,NO,ARREDAMENTI SRL,"VIA M. GRAPPA, 1",C,0.00,2596.00,2596.00,2017
16182,BG,Rogno,SI,LA VALLE CENTRO COMMERCIALE SRL,"VIA VENETO, 20",,1318.00,4496.00,5814.00,2018
16182,BG,Rogno,NO,ARREDAMENTI SRL,"VIA M. GRAPPA, 1",C,0.00,2596.00,2596.00,2018
16182,BG,Rogno,NO,ARREDAMENTI SRL,"VIA M. GRAPPA, 1",C,0.00,2596.00,2596.00,2019
16182,BG,Rogno,SI,LA VALLE CENTRO COMMERCIALE SRL,"VIA VENETO, 20",,1318.00,4496.00,5814.00,2019
16182,BG,Rogno,SI,LA VALLE CENTRO COMMERCIALE SRL,"VIA VENETO, 20",,1318.00,4496.00,5814.00,2020
16182,BG,Rogno,NO,ARREDAMENTI SRL,"VIA M. GRAPPA, 1",C,0.00,2596.00,2596.00,2020
16182,BG,Rogno,SI,LA VALLE CENTRO COMMERCIALE SRL,"VIA VENETO, 20",,1318.00,4496.00,5814.00,2021
16182,BG,Rogno,SI,LA VALLE CENTRO COMMERCIALE SRL,"VIA VENETO, 20",,1318.00,4496.00,5814.00,2022
16182,BG,Rogno,SI,LA VALLE CENTRO COMMERCIALE SRL,"VIA VENETO, 20",,1318.00,4496.00,5814.00,2023
16170,BG,Ponte San Pietro,NO,COOPERATIVA LEGLER,"VIA GARIBALDI, 47",,982.00,1218.00,2200.00,2005
16155,BG,Paladina,NO,L'ARTIGIANA DEL MOBILE 2000 SRL,"VIA ROMA, 43",C,0.00,2300.00,2300.00,2005
16155,BG,Paladina,NO,L'ARTIGIANA DEL MOBILE 2000 SRL,"VIA ROMA, 43",C,0.00,2300.00,2300.00,2006
16155,BG,Paladina,NO,L'ARTIGIANA DEL MOBILE 2000 SRL,"VIA ROMA, 43",C,0.00,2300.00,2300.00,2007
16155,BG,Paladina,NO,L'ARTIGIANA DEL MOBILE 2000 SRL,"VIA ROMA, 43",C,0.00,2300.00,2300.00,2008
16155,BG,Paladina,NO,L'ARTIGIANA DEL MOBILE 2000 SRL,"VIA ROMA, 43",C,0.00,2300.00,2300.00,2009
16155,BG,Paladina,NO,L'ARTIGIANA DEL MOBILE 2000 SRL,"VIA ROMA, 43",C,0.00,2300.00,2300.00,2010
16155,BG,Paladina,NO,L'ARTIGIANA DEL MOBILE 2000 SRL,"VIA ROMA, 43",C,0.00,2300.00,2300.00,2011
16155,BG,Paladina,NO,L'ARTIGIANA DEL MOBILE 2000 SRL,"VIA ROMA, 43",C,0.00,2300.00,2300.00,2012
16155,BG,Paladina,NO,L'ARTIGIANA DEL MOBILE SRL,"VIA ROMA, 43",C,0.00,2300.00,2300.00,2013
16155,BG,Paladina,NO,L'ARTIGIANA DEL MOBILE SRL,"VIA ROMA, 43",C,0.00,2300.00,2300.00,2014
16155,BG,Paladina,NO,L'ARTIGIANA DEL MOBILE SRL,"VIA ROMA, 43",C,0.00,2300.00,2300.00,2015
16155,BG,Paladina,NO,L'ARTIGIANA DEL MOBILE SRL,"VIA ROMA, 43",C,0.00,2300.00,2300.00,2016
16155,BG,Paladina,NO,L'ARTIGIANA DEL MOBILE SRL,"VIA ROMA, 43",C,0.00,2300.00,2300.00,2017
16155,BG,Paladina,NO,L'ARTIGIANA DEL MOBILE SRL,"VIA ROMA, 43",C,0.00,2300.00,2300.00,2018
16155,BG,Paladina,NO,L'ARTIGIANA DEL MOBILE SRL,"VIA ROMA, 43",C,0.00,2300.00,2300.00,2019
16155,BG,Paladina,NO,L'ARTIGIANA DEL MOBILE SRL,"VIA ROMA, 43",C,0.00,2300.00,2300.00,2020
16155,BG,Paladina,NO,L'ARTIGIANA DEL MOBILE SRL,"VIA ROMA, 43",C,0.00,2300.00,2300.00,2021
16155,BG,Paladina,NO,L'ARTIGIANA DEL MOBILE SRL,"VIA ROMA, 43",C,0.00,2300.00,2300.00,2022
16155,BG,Paladina,NO,L'ARTIGIANA DEL MOBILE SRL,"VIA ROMA, 43",C,0.00,2300.00,2300.00,2023
16152,BG,Osio Sopra,NO,PRECA BRUMMEL SPA,VIA DEI TERMINI 4,A,0.00,1900.00,1900.00,2005
